date,product_id,product_name,category,stock_on_hand,daily_sold,restock_quantity,stockout
2025-10-05,9,Yoga Mat,Sports,83,55,83,0
2025-10-05,10,Dumbbell Set,Sports,85,12,0,0
2025-10-05,11,Resistance Bands,Sports,178,8,0,0
2025-10-05,12,Protein Powder 1kg,Sports,196,20,184,0
2025-10-05,13,Ceramic Mug Set,Home,184,39,0,0
2025-10-05,14,LED Desk Lamp,Home,78,21,0,0
2025-10-05,15,Throw Pillow Set,Home,61,50,0,0
2025-10-05,16,Plant Pot Trio,Home,251,58,192,0
2025-10-06,1,Wireless Headphones,Electronics,128,16,0,0
2025-10-06,2,Smart Watch,Electronics,182,8,0,0
2025-10-06,3,Bluetooth Speaker,Electronics,207,15,185,0
2025-10-06,4,USB-C Hub,Electronics,136,7,0,0
2025-10-06,5,Cotton T-Shirt,Fashion,58,22,0,0
2025-10-06,6,Denim Jacket,Fashion,114,28,111,0
2025-10-06,7,Running Shoes,Fashion,198,36,0,0
2025-10-06,8,Leather Belt,Fashion,130,2,0,0
2025-10-06,9,Yoga Mat,Sports,59,24,0,0
2025-10-06,10,Dumbbell Set,Sports,66,19,0,0
2025-10-06,11,Resistance Bands,Sports,167,11,0,0
2025-10-06,12,Protein Powder 1kg,Sports,174,22,0,0
2025-10-06,13,Ceramic Mug Set,Home,170,14,0,0
2025-10-06,14,LED Desk Lamp,Home,133,45,100,0
2025-10-06,15,Throw Pillow Set,Home,191,35,165,0
2025-10-06,16,Plant Pot Trio,Home,218,33,0,0
2025-10-07,1,Wireless Headphones,Electronics,117,11,0,0
2025-10-07,2,Smart Watch,Electronics,160,22,0,0
2025-10-07,3,Bluetooth Speaker,Electronics,184,23,0,0
2025-10-07,4,USB-C Hub,Electronics,125,11,0,0
2025-10-07,5,Cotton T-Shirt,Fashion,46,12,0,0
2025-10-07,6,Denim Jacket,Fashion,88,26,0,0
2025-10-07,7,Running Shoes,Fashion,165,33,0,0
2025-10-07,8,Leather Belt,Fashion,107,23,0,0
2025-10-07,9,Yoga Mat,Sports,119,46,106,0
2025-10-07,10,Dumbbell Set,Sports,102,47,83,0
2025-10-07,11,Resistance Bands,Sports,130,37,0,0
2025-10-07,12,Protein Powder 1kg,Sports,144,30,0,0
2025-10-07,13,Ceramic Mug Set,Home,129,41,0,0
2025-10-07,14,LED Desk Lamp,Home,105,28,0,0
2025-10-07,15,Throw Pillow Set,Home,161,30,0,0
2025-10-07,16,Plant Pot Trio,Home,180,38,0,0
2025-10-08,1,Wireless Headphones,Electronics,101,16,0,0
2025-10-08,2,Smart Watch,Electronics,151,9,0,0
2025-10-08,3,Bluetooth Speaker,Electronics,159,25,0,0
2025-10-08,4,USB-C Hub,Electronics,118,7,0,0
2025-10-08,5,Cotton T-Shirt,Fashion,220,24,198,0
2025-10-08,6,Denim Jacket,Fashion,80,8,0,0
2025-10-08,7,Running Shoes,Fashion,148,17,0,0
2025-10-08,8,Leather Belt,Fashion,62,45,0,0
2025-10-08,9,Yoga Mat,Sports,86,33,0,0
2025-10-08,10,Dumbbell Set,Sports,66,36,0,0
2025-10-08,11,Resistance Bands,Sports,122,8,0,0
2025-10-08,12,Protein Powder 1kg,Sports,134,10,0,0
2025-10-08,13,Ceramic Mug Set,Home,81,48,0,0
2025-10-08,14,LED Desk Lamp,Home,97,8,0,0
2025-10-08,15,Throw Pillow Set,Home,150,11,0,0
2025-10-08,16,Plant Pot Trio,Home,134,46,0,0
2025-10-09,1,Wireless Headphones,Electronics,80,21,0,0
2025-10-09,2,Smart Watch,Electronics,149,2,0,0
2025-10-09,3,Bluetooth Speaker,Electronics,142,17,0,0
2025-10-09,4,USB-C Hub,Electronics,95,23,0,0
2025-10-09,5,Cotton T-Shirt,Fashion,181,39,0,0
2025-10-09,6,Denim Jacket,Fashion,77,3,0,0
2025-10-09,7,Running Shoes,Fashion,108,40,0,0
2025-10-09,8,Leather Belt,Fashion,155,35,128,0
2025-10-09,9,Yoga Mat,Sports,73,13,0,0
2025-10-09,10,Dumbbell Set,Sports,49,17,0,0
2025-10-09,11,Resistance Bands,Sports,77,45,0,0
2025-10-09,12,Protein Powder 1kg,Sports,121,13,0,0
2025-10-09,13,Ceramic Mug Set,Home,63,18,0,0
2025-10-09,14,LED Desk Lamp,Home,82,15,0,0
2025-10-09,15,Throw Pillow Set,Home,96,54,0,0
2025-10-09,16,Plant Pot Trio,Home,90,44,0,0
2025-10-10,1,Wireless Headphones,Electronics,130,40,90,0
2025-10-10,2,Smart Watch,Electronics,138,11,0,0
2025-10-10,3,Bluetooth Speaker,Electronics,131,11,0,0
2025-10-10,4,USB-C Hub,Electronics,78,17,0,0
2025-10-10,5,Cotton T-Shirt,Fashion,167,14,0,0
2025-10-10,6,Denim Jacket,Fashion,51,26,0,0
2025-10-10,7,Running Shoes,Fashion,81,27,0,0
2025-10-10,8,Leather Belt,Fashion,134,21,0,0
2025-10-10,9,Yoga Mat,Sports,53,20,0,0
2025-10-10,10,Dumbbell Set,Sports,150,8,109,0
2025-10-10,11,Resistance Bands,Sports,73,4,0,0
2025-10-10,12,Protein Powder 1kg,Sports,75,46,0,0
2025-10-10,13,Ceramic Mug Set,Home,226,23,186,0
2025-10-10,14,LED Desk Lamp,Home,197,34,149,0
2025-10-10,15,Throw Pillow Set,Home,78,18,0,0
2025-10-10,16,Plant Pot Trio,Home,127,51,88,0
2025-10-11,1,Wireless Headphones,Electronics,105,25,0,0
2025-10-11,2,Smart Watch,Electronics,124,14,0,0
2025-10-11,3,Bluetooth Speaker,Electronics,123,8,0,0
2025-10-11,4,USB-C Hub,Electronics,162,33,117,0
2025-10-11,5,Cotton T-Shirt,Fashion,104,63,0,0
2025-10-11,6,Denim Jacket,Fashion,32,19,0,0
2025-10-11,7,Running Shoes,Fashion,57,24,0,0
2025-10-11,8,Leather Belt,Fashion,114,20,0,0
2025-10-11,9,Yoga Mat,Sports,146,41,134,0
2025-10-11,10,Dumbbell Set,Sports,123,27,0,0
2025-10-11,11,Resistance Bands,Sports,43,30,0,0
2025-10-11,12,Protein Powder 1kg,Sports,51,24,0,0
2025-10-11,13,Ceramic Mug Set,Home,212,14,0,0
2025-10-11,14,LED Desk Lamp,Home,167,30,0,0
2025-10-11,15,Throw Pillow Set,Home,45,33,0,0
2025-10-11,16,Plant Pot Trio,Home,78,49,0,0
2025-10-12,1,Wireless Headphones,Electronics,86,19,0,0
2025-10-12,2,Smart Watch,Electronics,77,47,0,0
2025-10-12,3,Bluetooth Speaker,Electronics,111,12,0,0
2025-10-12,4,USB-C Hub,Electronics,158,4,0,0
2025-10-12,5,Cotton T-Shirt,Fashion,72,32,0,0
2025-10-12,6,Denim Jacket,Fashion,122,60,122,0
2025-10-12,7,Running Shoes,Fashion,235,15,193,0
2025-10-12,8,Leather Belt,Fashion,69,45,0,0
2025-10-12,9,Yoga Mat,Sports,116,30,0,0
2025-10-12,10,Dumbbell Set,Sports,106,17,0,0
2025-10-12,11,Resistance Bands,Sports,112,15,84,0
2025-10-12,12,Protein Powder 1kg,Sports,174,35,158,0
2025-10-12,13,Ceramic Mug Set,Home,186,26,0,0
2025-10-12,14,LED Desk Lamp,Home,139,28,0,0
2025-10-12,15,Throw Pillow Set,Home,170,35,160,0
2025-10-12,16,Plant Pot Trio,Home,63,15,0,0
2025-10-13,1,Wireless Headphones,Electronics,76,10,0,0
2025-10-13,2,Smart Watch,Electronics,52,25,0,0
2025-10-13,3,Bluetooth Speaker,Electronics,96,15,0,0
2025-10-13,4,USB-C Hub,Electronics,156,2,0,0
2025-10-13,5,Cotton T-Shirt,Fashion,54,18,0,0
2025-10-13,6,Denim Jacket,Fashion,106,16,0,0
2025-10-13,7,Running Shoes,Fashion,199,36,0,0
2025-10-13,8,Leather Belt,Fashion,139,34,104,0
2025-10-13,9,Yoga Mat,Sports,88,28,0,0
2025-10-13,10,Dumbbell Set,Sports,64,42,0,0
2025-10-13,11,Resistance Bands,Sports,82,30,0,0
2025-10-13,12,Protein Powder 1kg,Sports,149,25,0,0
2025-10-13,13,Ceramic Mug Set,Home,167,19,0,0
2025-10-13,14,LED Desk Lamp,Home,96,43,0,0
2025-10-13,15,Throw Pillow Set,Home,155,15,0,0
2025-10-13,16,Plant Pot Trio,Home,147,38,122,0
2025-10-14,1,Wireless Headphones,Electronics,170,21,115,0
2025-10-14,2,Smart Watch,Electronics,169,26,143,0
2025-10-14,3,Bluetooth Speaker,Electronics,93,3,0,0
2025-10-14,4,USB-C Hub,Electronics,120,36,0,0
2025-10-14,5,Cotton T-Shirt,Fashion,183,32,161,0
2025-10-14,6,Denim Jacket,Fashion,81,25,0,0
2025-10-14,7,Running Shoes,Fashion,159,40,0,0
2025-10-14,8,Leather Belt,Fashion,99,40,0,0
2025-10-14,9,Yoga Mat,Sports,80,8,0,0
2025-10-14,10,Dumbbell Set,Sports,179,46,161,0
2025-10-14,11,Resistance Bands,Sports,55,27,0,0
2025-10-14,12,Protein Powder 1kg,Sports,101,48,0,0
2025-10-14,13,Ceramic Mug Set,Home,128,39,0,0
2025-10-14,14,LED Desk Lamp,Home,62,34,0,0
2025-10-14,15,Throw Pillow Set,Home,117,38,0,0
2025-10-14,16,Plant Pot Trio,Home,125,22,0,0
2025-10-15,1,Wireless Headphones,Electronics,154,16,0,0
2025-10-15,2,Smart Watch,Electronics,157,12,0,0
2025-10-15,3,Bluetooth Speaker,Electronics,79,14,0,0
2025-10-15,4,USB-C Hub,Electronics,114,6,0,0
2025-10-15,5,Cotton T-Shirt,Fashion,178,5,0,0
2025-10-15,6,Denim Jacket,Fashion,43,38,0,0
2025-10-15,7,Running Shoes,Fashion,154,5,0,0
2025-10-15,8,Leather Belt,Fashion,78,21,0,0
2025-10-15,9,Yoga Mat,Sports,150,60,130,0
2025-10-15,10,Dumbbell Set,Sports,163,16,0,0
2025-10-15,11,Resistance Bands,Sports,43,12,0,0
2025-10-15,12,Protein Powder 1kg,Sports,73,28,0,0
2025-10-15,13,Ceramic Mug Set,Home,116,12,0,0
2025-10-15,14,LED Desk Lamp,Home,130,47,115,0
2025-10-15,15,Throw Pillow Set,Home,90,27,0,0
2025-10-15,16,Plant Pot Trio,Home,109,16,0,0
2025-10-16,1,Wireless Headphones,Electronics,127,27,0,0
2025-10-16,2,Smart Watch,Electronics,145,12,0,0
2025-10-16,3,Bluetooth Speaker,Electronics,43,36,0,0
2025-10-16,4,USB-C Hub,Electronics,96,18,0,0
2025-10-16,5,Cotton T-Shirt,Fashion,172,6,0,0
2025-10-16,6,Denim Jacket,Fashion,117,22,96,0
2025-10-16,7,Running Shoes,Fashion,117,37,0,0
2025-10-16,8,Leather Belt,Fashion,63,15,0,0
2025-10-16,9,Yoga Mat,Sports,121,29,0,0
2025-10-16,10,Dumbbell Set,Sports,127,36,0,0
2025-10-16,11,Resistance Bands,Sports,159,36,152,0
2025-10-16,12,Protein Powder 1kg,Sports,53,20,0,0
2025-10-16,13,Ceramic Mug Set,Home,102,14,0,0
2025-10-16,14,LED Desk Lamp,Home,101,29,0,0
2025-10-16,15,Throw Pillow Set,Home,199,54,163,0
2025-10-16,16,Plant Pot Trio,Home,70,39,0,0
2025-10-17,1,Wireless Headphones,Electronics,114,13,0,0
2025-10-17,2,Smart Watch,Electronics,106,39,0,0
2025-10-17,3,Bluetooth Speaker,Electronics,27,16,0,0
2025-10-17,4,USB-C Hub,Electronics,79,17,0,0
2025-10-17,5,Cotton T-Shirt,Fashion,164,8,0,0
2025-10-17,6,Denim Jacket,Fashion,79,38,0,0
2025-10-17,7,Running Shoes,Fashion,86,31,0,0
2025-10-17,8,Leather Belt,Fashion,142,17,96,0
2025-10-17,9,Yoga Mat,Sports,102,19,0,0
2025-10-17,10,Dumbbell Set,Sports,105,22,0,0
2025-10-17,11,Resistance Bands,Sports,138,21,0,0
2025-10-17,12,Protein Powder 1kg,Sports,132,32,111,0
2025-10-17,13,Ceramic Mug Set,Home,75,27,0,0
2025-10-17,14,LED Desk Lamp,Home,93,8,0,0
2025-10-17,15,Throw Pillow Set,Home,151,48,0,0
2025-10-17,16,Plant Pot Trio,Home,185,19,134,0
2025-10-18,1,Wireless Headphones,Electronics,99,15,0,0
2025-10-18,2,Smart Watch,Electronics,80,26,0,0
2025-10-18,3,Bluetooth Speaker,Electronics,146,17,136,0
2025-10-18,4,USB-C Hub,Electronics,73,6,0,0
2025-10-18,5,Cotton T-Shirt,Fashion,126,38,0,0
2025-10-18,6,Denim Jacket,Fashion,51,28,0,0
2025-10-18,7,Running Shoes,Fashion,172,40,126,0
2025-10-18,8,Leather Belt,Fashion,76,66,0,0
2025-10-18,9,Yoga Mat,Sports,80,22,0,0
2025-10-18,10,Dumbbell Set,Sports,72,33,0,0
2025-10-18,11,Resistance Bands,Sports,126,12,0,0
2025-10-18,12,Protein Powder 1kg,Sports,59,73,0,0
2025-10-18,13,Ceramic Mug Set,Home,153,45,123,0
2025-10-18,14,LED Desk Lamp,Home,85,8,0,0
2025-10-18,15,Throw Pillow Set,Home,121,30,0,0
2025-10-18,16,Plant Pot Trio,Home,143,42,0,0
2025-10-19,1,Wireless Headphones,Electronics,94,5,0,0
2025-10-19,2,Smart Watch,Electronics,67,13,0,0
2025-10-19,3,Bluetooth Speaker,Electronics,135,11,0,0
2025-10-19,4,USB-C Hub,Electronics,62,11,0,0
2025-10-19,5,Cotton T-Shirt,Fashion,97,29,0,0
2025-10-19,6,Denim Jacket,Fashion,27,24,0,0
2025-10-19,7,Running Shoes,Fashion,156,16,0,0
2025-10-19,8,Leather Belt,Fashion,181,24,129,0
2025-10-19,9,Yoga Mat,Sports,38,42,0,0
2025-10-19,10,Dumbbell Set,Sports,140,34,102,0
2025-10-19,11,Resistance Bands,Sports,86,40,0,0
2025-10-19,12,Protein Powder 1kg,Sports,196,52,189,0
2025-10-19,13,Ceramic Mug Set,Home,109,44,0,0
2025-10-19,14,LED Desk Lamp,Home,196,40,151,0
2025-10-19,15,Throw Pillow Set,Home,103,18,0,0
2025-10-19,16,Plant Pot Trio,Home,101,42,0,0
2025-10-20,1,Wireless Headphones,Electronics,82,12,0,0
2025-10-20,2,Smart Watch,Electronics,62,5,0,0
2025-10-20,3,Bluetooth Speaker,Electronics,118,17,0,0
2025-10-20,4,USB-C Hub,Electronics,200,31,169,0
2025-10-20,5,Cotton T-Shirt,Fashion,74,23,0,0
2025-10-20,6,Denim Jacket,Fashion,85,32,85,0
2025-10-20,7,Running Shoes,Fashion,134,22,0,0
2025-10-20,8,Leather Belt,Fashion,159,22,0,0
2025-10-20,9,Yoga Mat,Sports,111,22,95,0
2025-10-20,10,Dumbbell Set,Sports,113,27,0,0
2025-10-20,11,Resistance Bands,Sports,64,22,0,0
2025-10-20,12,Protein Powder 1kg,Sports,159,37,0,0
2025-10-20,13,Ceramic Mug Set,Home,85,24,0,0
2025-10-20,14,LED Desk Lamp,Home,146,50,0,0
2025-10-20,15,Throw Pillow Set,Home,67,36,0,0
2025-10-20,16,Plant Pot Trio,Home,95,6,0,0
2025-10-21,1,Wireless Headphones,Electronics,257,24,199,0
2025-10-21,2,Smart Watch,Electronics,57,5,0,0
2025-10-21,3,Bluetooth Speaker,Electronics,106,12,0,0
2025-10-21,4,USB-C Hub,Electronics,182,18,0,0
2025-10-21,5,Cotton T-Shirt,Fashion,49,25,0,0
2025-10-21,6,Denim Jacket,Fashion,60,25,0,0
2025-10-21,7,Running Shoes,Fashion,93,41,0,0
2025-10-21,8,Leather Belt,Fashion,110,49,0,0
2025-10-21,9,Yoga Mat,Sports,58,53,0,0
2025-10-21,10,Dumbbell Set,Sports,96,17,0,0
2025-10-21,11,Resistance Bands,Sports,43,21,0,0
2025-10-21,12,Protein Powder 1kg,Sports,129,30,0,0
2025-10-21,13,Ceramic Mug Set,Home,68,17,0,0
2025-10-21,14,LED Desk Lamp,Home,142,4,0,0
2025-10-21,15,Throw Pillow Set,Home,57,10,0,0
2025-10-21,16,Plant Pot Trio,Home,212,42,159,0
2025-10-22,1,Wireless Headphones,Electronics,246,11,0,0
2025-10-22,2,Smart Watch,Electronics,45,12,0,0
2025-10-22,3,Bluetooth Speaker,Electronics,93,13,0,0
2025-10-22,4,USB-C Hub,Electronics,155,27,0,0
2025-10-22,5,Cotton T-Shirt,Fashion,36,13,0,0
2025-10-22,6,Denim Jacket,Fashion,40,20,0,0
2025-10-22,7,Running Shoes,Fashion,170,63,140,0
2025-10-22,8,Leather Belt,Fashion,99,11,0,0
2025-10-22,9,Yoga Mat,Sports,47,11,0,0
2025-10-22,10,Dumbbell Set,Sports,79,17,0,0
2025-10-22,11,Resistance Bands,Sports,179,39,175,0
2025-10-22,12,Protein Powder 1kg,Sports,105,24,0,0
2025-10-22,13,Ceramic Mug Set,Home,201,26,159,0
2025-10-22,14,LED Desk Lamp,Home,100,42,0,0
2025-10-22,15,Throw Pillow Set,Home,187,40,170,0
2025-10-22,16,Plant Pot Trio,Home,164,48,0,0
2025-10-23,1,Wireless Headphones,Electronics,240,6,0,0
2025-10-23,2,Smart Watch,Electronics,44,1,0,0
2025-10-23,3,Bluetooth Speaker,Electronics,85,8,0,0
2025-10-23,4,USB-C Hub,Electronics,131,24,0,0
2025-10-23,5,Cotton T-Shirt,Fashion,121,35,120,0
2025-10-23,6,Denim Jacket,Fashion,32,8,0,0
2025-10-23,7,Running Shoes,Fashion,154,16,0,0
2025-10-23,8,Leather Belt,Fashion,83,16,0,0
2025-10-23,9,Yoga Mat,Sports,42,5,0,0
2025-10-23,10,Dumbbell Set,Sports,52,27,0,0
2025-10-23,11,Resistance Bands,Sports,156,23,0,0
2025-10-23,12,Protein Powder 1kg,Sports,68,37,0,0
2025-10-23,13,Ceramic Mug Set,Home,170,31,0,0
2025-10-23,14,LED Desk Lamp,Home,86,14,0,0
2025-10-23,15,Throw Pillow Set,Home,136,51,0,0
2025-10-23,16,Plant Pot Trio,Home,152,12,0,0
2025-10-24,1,Wireless Headphones,Electronics,218,22,0,0
2025-10-24,2,Smart Watch,Electronics,132,9,97,0
2025-10-24,3,Bluetooth Speaker,Electronics,48,37,0,0
2025-10-24,4,USB-C Hub,Electronics,118,13,0,0
2025-10-24,5,Cotton T-Shirt,Fashion,103,18,0,0
2025-10-24,6,Denim Jacket,Fashion,162,19,149,0
2025-10-24,7,Running Shoes,Fashion,105,49,0,0
2025-10-24,8,Leather Belt,Fashion,182,34,133,0
2025-10-24,9,Yoga Mat,Sports,138,22,118,0
2025-10-24,10,Dumbbell Set,Sports,154,40,142,0
2025-10-24,11,Resistance Bands,Sports,144,12,0,0
2025-10-24,12,Protein Powder 1kg,Sports,42,26,0,0
2025-10-24,13,Ceramic Mug Set,Home,147,23,0,0
2025-10-24,14,LED Desk Lamp,Home,53,33,0,0
2025-10-24,15,Throw Pillow Set,Home,110,26,0,0
2025-10-24,16,Plant Pot Trio,Home,94,58,0,0
2025-10-25,1,Wireless Headphones,Electronics,197,21,0,0
2025-10-25,2,Smart Watch,Electronics,125,7,0,0
2025-10-25,3,Bluetooth Speaker,Electronics,149,36,137,0
2025-10-25,4,USB-C Hub,Electronics,102,16,0,0
2025-10-25,5,Cotton T-Shirt,Fashion,50,53,0,0
2025-10-25,6,Denim Jacket,Fashion,109,53,0,0
2025-10-25,7,Running Shoes,Fashion,61,44,0,0
2025-10-25,8,Leather Belt,Fashion,160,22,0,0
2025-10-25,9,Yoga Mat,Sports,115,23,0,0
2025-10-25,10,Dumbbell Set,Sports,133,21,0,0
2025-10-25,11,Resistance Bands,Sports,89,55,0,0
2025-10-25,12,Protein Powder 1kg,Sports,171,39,168,0
2025-10-25,13,Ceramic Mug Set,Home,115,32,0,0
2025-10-25,14,LED Desk Lamp,Home,139,47,133,0
2025-10-25,15,Throw Pillow Set,Home,90,20,0,0
2025-10-25,16,Plant Pot Trio,Home,79,15,0,0
2025-10-26,1,Wireless Headphones,Electronics,184,13,0,0
2025-10-26,2,Smart Watch,Electronics,96,29,0,0
2025-10-26,3,Bluetooth Speaker,Electronics,135,14,0,0
2025-10-26,4,USB-C Hub,Electronics,81,21,0,0
2025-10-26,5,Cotton T-Shirt,Fashion,198,23,171,0
2025-10-26,6,Denim Jacket,Fashion,107,2,0,0
2025-10-26,7,Running Shoes,Fashion,163,24,126,0
2025-10-26,8,Leather Belt,Fashion,112,48,0,0
2025-10-26,9,Yoga Mat,Sports,77,38,0,0
2025-10-26,10,Dumbbell Set,Sports,125,8,0,0
2025-10-26,11,Resistance Bands,Sports,134,55,100,0
2025-10-26,12,Protein Powder 1kg,Sports,154,17,0,0
2025-10-26,13,Ceramic Mug Set,Home,85,30,0,0
2025-10-26,14,LED Desk Lamp,Home,109,30,0,0
2025-10-26,15,Throw Pillow Set,Home,75,15,0,0
2025-10-26,16,Plant Pot Trio,Home,178,77,176,0
2025-10-27,1,Wireless Headphones,Electronics,164,20,0,0
2025-10-27,2,Smart Watch,Electronics,83,13,0,0
2025-10-27,3,Bluetooth Speaker,Electronics,129,6,0,0
2025-10-27,4,USB-C Hub,Electronics,177,34,130,0
2025-10-27,5,Cotton T-Shirt,Fashion,180,18,0,0
2025-10-27,6,Denim Jacket,Fashion,102,5,0,0
2025-10-27,7,Running Shoes,Fashion,131,32,0,0
2025-10-27,8,Leather Belt,Fashion,88,24,0,0
2025-10-27,9,Yoga Mat,Sports,67,10,0,0
2025-10-27,10,Dumbbell Set,Sports,88,37,0,0
2025-10-27,11,Resistance Bands,Sports,95,39,0,0
2025-10-27,12,Protein Powder 1kg,Sports,128,26,0,0
2025-10-27,13,Ceramic Mug Set,Home,60,25,0,0
2025-10-27,14,LED Desk Lamp,Home,73,36,0,0
2025-10-27,15,Throw Pillow Set,Home,227,35,187,0
2025-10-27,16,Plant Pot Trio,Home,140,38,0,0
2025-10-28,1,Wireless Headphones,Electronics,134,30,0,0
2025-10-28,2,Smart Watch,Electronics,64,19,0,0
2025-10-28,3,Bluetooth Speaker,Electronics,113,16,0,0
2025-10-28,4,USB-C Hub,Electronics,174,3,0,0
2025-10-28,5,Cotton T-Shirt,Fashion,161,19,0,0
2025-10-28,6,Denim Jacket,Fashion,89,13,0,0
2025-10-28,7,Running Shoes,Fashion,107,24,0,0
2025-10-28,8,Leather Belt,Fashion,67,21,0,0
2025-10-28,9,Yoga Mat,Sports,51,16,0,0
2025-10-28,10,Dumbbell Set,Sports,60,28,0,0
2025-10-28,11,Resistance Bands,Sports,81,14,0,0
2025-10-28,12,Protein Powder 1kg,Sports,112,16,0,0
2025-10-28,13,Ceramic Mug Set,Home,127,36,103,0
2025-10-28,14,LED Desk Lamp,Home,129,53,109,0
2025-10-28,15,Throw Pillow Set,Home,181,46,0,0
2025-10-28,16,Plant Pot Trio,Home,115,25,0,0
2025-10-29,1,Wireless Headphones,Electronics,128,6,0,0
2025-10-29,2,Smart Watch,Electronics,44,20,0,0
2025-10-29,3,Bluetooth Speaker,Electronics,102,11,0,0
2025-10-29,4,USB-C Hub,Electronics,172,2,0,0
2025-10-29,5,Cotton T-Shirt,Fashion,146,15,0,0
2025-10-29,6,Denim Jacket,Fashion,82,7,0,0
2025-10-29,7,Running Shoes,Fashion,66,41,0,0
2025-10-29,8,Leather Belt,Fashion,180,54,167,0
2025-10-29,9,Yoga Mat,Sports,39,12,0,0
2025-10-29,10,Dumbbell Set,Sports,183,39,162,0
2025-10-29,11,Resistance Bands,Sports,72,9,0,0
2025-10-29,12,Protein Powder 1kg,Sports,98,14,0,0
2025-10-29,13,Ceramic Mug Set,Home,78,49,0,0
2025-10-29,14,LED Desk Lamp,Home,120,9,0,0
2025-10-29,15,Throw Pillow Set,Home,149,32,0,0
2025-10-29,16,Plant Pot Trio,Home,113,2,0,0
2025-10-30,1,Wireless Headphones,Electronics,103,25,0,0
2025-10-30,2,Smart Watch,Electronics,198,32,186,0
2025-10-30,3,Bluetooth Speaker,Electronics,94,8,0,0
2025-10-30,4,USB-C Hub,Electronics,167,5,0,0
2025-10-30,5,Cotton T-Shirt,Fashion,107,39,0,0
2025-10-30,6,Denim Jacket,Fashion,56,26,0,0
2025-10-30,7,Running Shoes,Fashion,175,19,128,0
2025-10-30,8,Leather Belt,Fashion,140,40,0,0
2025-10-30,9,Yoga Mat,Sports,197,34,192,0
2025-10-30,10,Dumbbell Set,Sports,167,16,0,0
2025-10-30,11,Resistance Bands,Sports,48,24,0,0
2025-10-30,12,Protein Powder 1kg,Sports,62,36,0,0
2025-10-30,13,Ceramic Mug Set,Home,237,23,182,0
2025-10-30,14,LED Desk Lamp,Home,89,31,0,0
2025-10-30,15,Throw Pillow Set,Home,147,2,0,0
2025-10-30,16,Plant Pot Trio,Home,84,29,0,0
2025-10-31,1,Wireless Headphones,Electronics,76,27,0,0
2025-10-31,2,Smart Watch,Electronics,196,2,0,0
2025-10-31,3,Bluetooth Speaker,Electronics,79,15,0,0
2025-10-31,4,USB-C Hub,Electronics,154,13,0,0
2025-10-31,5,Cotton T-Shirt,Fashion,77,30,0,0
2025-10-31,6,Denim Jacket,Fashion,27,29,0,0
2025-10-31,7,Running Shoes,Fashion,151,24,0,0
2025-10-31,8,Leather Belt,Fashion,137,3,0,0
2025-10-31,9,Yoga Mat,Sports,184,13,0,0
2025-10-31,10,Dumbbell Set,Sports,136,31,0,0
2025-10-31,11,Resistance Bands,Sports,193,45,190,0
2025-10-31,12,Protein Powder 1kg,Sports,58,4,0,0
2025-10-31,13,Ceramic Mug Set,Home,221,16,0,0
2025-10-31,14,LED Desk Lamp,Home,72,17,0,0
2025-10-31,15,Throw Pillow Set,Home,118,29,0,0
2025-10-31,16,Plant Pot Trio,Home,65,19,0,0
2025-11-01,1,Wireless Headphones,Electronics,235,20,179,0
2025-11-01,2,Smart Watch,Electronics,172,24,0,0
2025-11-01,3,Bluetooth Speaker,Electronics,54,25,0,0
2025-11-01,4,USB-C Hub,Electronics,125,29,0,0
2025-11-01,5,Cotton T-Shirt,Fashion,231,46,200,0
2025-11-01,6,Denim Jacket,Fashion,183,20,176,0
2025-11-01,7,Running Shoes,Fashion,113,38,0,0
2025-11-01,8,Leather Belt,Fashion,100,37,0,0
2025-11-01,9,Yoga Mat,Sports,170,14,0,0
2025-11-01,10,Dumbbell Set,Sports,108,28,0,0
2025-11-01,11,Resistance Bands,Sports,175,18,0,0
2025-11-01,12,Protein Powder 1kg,Sports,122,43,107,0
2025-11-01,13,Ceramic Mug Set,Home,173,48,0,0
2025-11-01,14,LED Desk Lamp,Home,229,38,195,0
2025-11-01,15,Throw Pillow Set,Home,110,8,0,0
2025-11-01,16,Plant Pot Trio,Home,153,31,119,0
2025-11-02,1,Wireless Headphones,Electronics,220,15,0,0
2025-11-02,2,Smart Watch,Electronics,162,10,0,0
2025-11-02,3,Bluetooth Speaker,Electronics,46,8,0,0
2025-11-02,4,USB-C Hub,Electronics,114,11,0,0
2025-11-02,5,Cotton T-Shirt,Fashion,189,42,0,0
2025-11-02,6,Denim Jacket,Fashion,172,11,0,0
2025-11-02,7,Running Shoes,Fashion,91,22,0,0
2025-11-02,8,Leather Belt,Fashion,58,42,0,0
2025-11-02,9,Yoga Mat,Sports,135,35,0,0
2025-11-02,10,Dumbbell Set,Sports,93,15,0,0
2025-11-02,11,Resistance Bands,Sports,160,15,0,0
2025-11-02,12,Protein Powder 1kg,Sports,98,24,0,0
2025-11-02,13,Ceramic Mug Set,Home,128,45,0,0
2025-11-02,14,LED Desk Lamp,Home,205,24,0,0
2025-11-02,15,Throw Pillow Set,Home,90,20,0,0
2025-11-02,16,Plant Pot Trio,Home,142,11,0,0
2025-11-03,1,Wireless Headphones,Electronics,204,16,0,0
2025-11-03,2,Smart Watch,Electronics,134,28,0,0
2025-11-03,3,Bluetooth Speaker,Electronics,218,28,200,0
2025-11-03,4,USB-C Hub,Electronics,100,14,0,0
